 &plot nbnd=  46, nks=   361 /
   12.087   12.225   13.688   14.367   14.894   15.427   15.821   15.834   17.167   17.252
   19.091   19.210   19.992   20.583   21.116   21.244   21.493   22.693   22.744   23.387
   24.009   24.128   24.166   24.617   25.825   26.189
            0.195833  0.113064  0.000000
  -44.562  -22.754  -22.546  -22.461  -11.914  -11.603   -1.165    0.143    0.210    0.920
    1.269    1.401    4.483    6.072    6.631    6.874    7.364    8.230    9.768   11.250
   12.088   12.206   13.686   14.349   14.933   15.423   15.800   15.841   17.127   17.236
   19.115   19.132   20.035   20.592   21.085   21.262   21.440   22.736   22.771   23.427
   24.043   24.120   24.160   24.622   25.817   26.166
            0.200000  0.115470  0.000000
  -44.561  -22.753  -22.550  -22.462  -11.904  -11.600   -1.151    0.104    0.191    0.902
    1.255    1.400    4.475    6.080    6.647    6.880    7.378    8.261    9.799   11.284
   12.088   12.190   13.688   14.331   14.971   15.415   15.766   15.861   17.089   17.222
   19.055   19.138   20.069   20.599   21.062   21.282   21.387   22.778   22.801   23.464
   24.074   24.112   24.156   24.635   25.809   26.147
            0.204167  0.117876  0.000000
  -44.561  -22.752  -22.554  -22.463  -11.895  -11.596   -1.137    0.065    0.171    0.885
    1.241    1.398    4.467    6.089    6.663    6.886    7.392    8.292    9.828   11.317
   12.087   12.174   13.694   14.312   15.009   15.406   15.733   15.883   17.053   17.210
   18.978   19.162   20.093   20.603   21.048   21.303   21.334   22.817   22.832   23.496
   24.102   24.103   24.153   24.657   25.802   26.132
            0.208333  0.120281  0.000000
  -44.561  -22.751  -22.559  -22.463  -11.885  -11.592   -1.122    0.026    0.151    0.869
    1.226    1.397    4.458    6.098    6.680    6.892    7.406    8.322    9.857   11.347
   12.084   12.160   13.704   14.294   15.045   15.393   15.702   15.905   17.017   17.200
   18.904   19.185   20.106   20.604   21.046   21.282   21.326   22.853   22.866   23.525
   24.094   24.126   24.150   24.688   25.795   26.121
            0.212500  0.122687  0.000000
  -44.560  -22.750  -22.563  -22.464  -11.876  -11.588   -1.108   -0.013    0.129    0.854
    1.212    1.395    4.449    6.109    6.697    6.899    7.420    8.352    9.884   11.376
   12.079   12.147   13.718   14.276   15.081   15.378   15.672   15.928   16.984   17.191
   18.831   19.209   20.109   20.604   21.053   21.230   21.350   22.886   22.902   23.550
   24.086   24.148   24.148   24.727   25.788   26.115
            0.216667  0.125093  0.000000
  -44.560  -22.749  -22.567  -22.465  -11.866  -11.584   -1.094   -0.051    0.107    0.839
    1.198    1.393    4.439    6.120    6.715    6.906    7.434    8.382    9.910   11.403
